category,filename,source_url,source_pages,sha256,bytes
icons,icons/bag.svg,https://mistral.ai/cms-media/api/media/file/bag.svg,https://mistral.ai/ | https://mistral.ai/about/ | https://mistral.ai/fr/ | https://mistral.ai/fr/about/ | https://mistral.ai/fr/industry/finance/ | https://mistral.ai/fr/pricing/ | https://mistral.ai/fr/solutions/ | https://mistral.ai/industry/finance/ | https://mistral.ai/it/ | https://mistral.ai/it/about/ | https://mistral.ai/it/industry/finance/ | https://mistral.ai/it/pricing/ | https://mistral.ai/it/solutions/ | https://mistral.ai/preview/ | https://mistral.ai/pricing/ | https://mistral.ai/solutions/,ac0d5ec410d13a10ed2608d18dab52125124f8f03f04a2cd06d13c495b1fe2da,2064
icons,icons/cubes.svg,https://mistral.ai/cms-media/api/media/file/cubes.svg,https://mistral.ai/ | https://mistral.ai/fr/ | https://mistral.ai/fr/industry/finance/ | https://mistral.ai/fr/industry/manufacturing/ | https://mistral.ai/fr/industry/public-sector/ | https://mistral.ai/industry/finance/ | https://mistral.ai/industry/manufacturing/ | https://mistral.ai/industry/public-sector/ | https://mistral.ai/it/ | https://mistral.ai/it/industry/finance/ | https://mistral.ai/it/industry/manufacturing/ | https://mistral.ai/it/industry/public-sector/ | https://mistral.ai/preview/,d98cdc3553fb8d7a4757898e3fdafbdf8ee0ec756e80ca35f7d931208665fc1f,5252
icons,icons/earth.svg,https://mistral.ai/cms-media/api/media/file/earth.svg,https://mistral.ai/ | https://mistral.ai/about/ | https://mistral.ai/fr/ | https://mistral.ai/fr/about/ | https://mistral.ai/fr/industry/finance/ | https://mistral.ai/fr/industry/manufacturing/ | https://mistral.ai/fr/industry/public-sector/ | https://mistral.ai/fr/pricing/ | https://mistral.ai/fr/products/vibe/code/ | https://mistral.ai/fr/solutions/ | https://mistral.ai/fr/solutions/custom-model-training/ | https://mistral.ai/fr/solutions/document-ai/ | https://mistral.ai/industry/finance/ | https://mistral.ai/industry/manufacturing/ | https://mistral.ai/industry/public-sector/ | https://mistral.ai/it/ | https://mistral.ai/it/about/ | https://mistral.ai/it/industry/finance/ | https://mistral.ai/it/industry/manufacturing/ | https://mistral.ai/it/industry/public-sector/ | https://mistral.ai/it/pricing/ | https://mistral.ai/it/products/vibe/code/ | https://mistral.ai/it/solutions/ | https://mistral.ai/it/solutions/custom-model-training/ | https://mistral.ai/it/solutions/document-ai/ | https://mistral.ai/preview/ | https://mistral.ai/pricing/ | https://mistral.ai/products/vibe/code/ | https://mistral.ai/solutions/ | https://mistral.ai/solutions/custom-model-training/ | https://mistral.ai/solutions/document-ai/,065ae94378aa643c3b65499c2678d5ba21402aec600e76faca3bb3d88192043e,4179
icons,icons/file.svg,https://mistral.ai/cms-media/api/media/file/file.svg,https://mistral.ai/ | https://mistral.ai/fr/ | https://mistral.ai/fr/industry/finance/ | https://mistral.ai/fr/pricing/ | https://mistral.ai/fr/solutions/speech/ | https://mistral.ai/industry/finance/ | https://mistral.ai/it/ | https://mistral.ai/it/industry/finance/ | https://mistral.ai/it/pricing/ | https://mistral.ai/it/solutions/speech/ | https://mistral.ai/preview/ | https://mistral.ai/pricing/ | https://mistral.ai/solutions/speech/,21f455baf603c63a5bbf9db3e76aa09d213982d66db069f26f52a365e086728b,3607
icons,icons/icon-blue-puzzle-cube.svg,https://mistral.ai/cms-media/api/media/file/icon-blue-puzzle-cube.svg,https://mistral.ai/fr/models/ | https://mistral.ai/fr/solutions/custom-model-training/ | https://mistral.ai/it/models/ | https://mistral.ai/it/solutions/custom-model-training/ | https://mistral.ai/models/ | https://mistral.ai/solutions/custom-model-training/,2d319993ce4868614fadb33215ddec8f144b74d0a828b66821b5ebca2137f7b2,8878
icons,icons/icon-blue-puzzle-cube.webp,https://mistral.ai/_astro/icon-blue-puzzle-cube_1ttqKT.webp?dpl=6a3ad1d1ddeeff3ec7c9cb8e,https://mistral.ai/fr/industry/finance/ | https://mistral.ai/fr/industry/manufacturing/ | https://mistral.ai/fr/industry/public-sector/ | https://mistral.ai/fr/services/ | https://mistral.ai/fr/solutions/custom-model-training/ | https://mistral.ai/industry/finance/ | https://mistral.ai/industry/manufacturing/ | https://mistral.ai/industry/public-sector/ | https://mistral.ai/it/industry/finance/ | https://mistral.ai/it/industry/manufacturing/ | https://mistral.ai/it/industry/public-sector/ | https://mistral.ai/it/services/ | https://mistral.ai/it/solutions/custom-model-training/ | https://mistral.ai/services/ | https://mistral.ai/solutions/custom-model-training/,1acdd5c977ca43506d65f92720316df7adfabc9e7ad728eae4bced9a1e8605a8,4084
icons,icons/Icon-Board.svg,https://mistral.ai/cms-media/api/media/file/Icon-Board.svg,https://mistral.ai/ | https://mistral.ai/fr/ | https://mistral.ai/it/ | https://mistral.ai/preview/,b4186819fd4295636f7a6a00fabdb91e02bfdc986da18369058c07a80da96f69,1525
icons,icons/icon-building.svg,https://mistral.ai/cms-media/api/media/file/icon-building.svg,https://mistral.ai/fr/products/vibe/ | https://mistral.ai/it/products/vibe/ | https://mistral.ai/products/vibe/,43ccff09871688f30c2c99bed057a9b7b26b59ead40b91ea42b6434d5ef07510,2999
icons,icons/icon-bullhorn.svg,https://mistral.ai/cms-media/api/media/file/icon-bullhorn.svg,https://mistral.ai/fr/solutions/speech/ | https://mistral.ai/it/solutions/speech/ | https://mistral.ai/solutions/speech/,4ba4d764ebf58bbda70b8d72a91b0c43bb012c974163649cab5b3830a1389480,2689
icons,icons/icon-capitol-building.webp,https://mistral.ai/_astro/icon-capitol-building_2lULTh.webp?dpl=6a3ad1d1ddeeff3ec7c9cb8e,https://mistral.ai/fr/industry/public-sector/ | https://mistral.ai/fr/solutions/custom-model-training/ | https://mistral.ai/fr/solutions/speech/ | https://mistral.ai/industry/public-sector/ | https://mistral.ai/it/industry/public-sector/ | https://mistral.ai/it/solutions/custom-model-training/ | https://mistral.ai/it/solutions/speech/ | https://mistral.ai/solutions/custom-model-training/ | https://mistral.ai/solutions/speech/,d5cb0427853c9037e34552aab4d274b1b95b74734fc887822346cf3cce7bb714,2974
icons,icons/icon-car.svg,https://mistral.ai/cms-media/api/media/file/icon-car.svg,https://mistral.ai/fr/solutions/speech/ | https://mistral.ai/it/solutions/speech/ | https://mistral.ai/solutions/speech/,1dc5161eba7c17bd688e3a3df3ff0afb4feb0e088cae348fe02c8b434b520b08,4255
icons,icons/icon-code-bubble.webp,https://mistral.ai/_astro/icon-code-bubble_13p24M.webp?dpl=6a3ad1d1ddeeff3ec7c9cb8e,https://mistral.ai/ | https://mistral.ai/fr/ | https://mistral.ai/fr/products/forge/ | https://mistral.ai/fr/products/vibe/code/ | https://mistral.ai/fr/solutions/coding/ | https://mistral.ai/it/ | https://mistral.ai/it/products/forge/ | https://mistral.ai/it/products/vibe/code/ | https://mistral.ai/it/solutions/coding/ | https://mistral.ai/preview/ | https://mistral.ai/products/forge/ | https://mistral.ai/products/vibe/code/ | https://mistral.ai/solutions/coding/,c58ce771656ccff43164db5f5e52dacc7fedbc3478ee855bdca10a9ffae21dac,2710
icons,icons/icon-computer.svg,https://mistral.ai/cms-media/api/media/file/icon-computer.svg,https://mistral.ai/fr/pricing/ | https://mistral.ai/fr/products/vibe/code/ | https://mistral.ai/fr/services/ | https://mistral.ai/fr/solutions/ | https://mistral.ai/fr/solutions/coding/ | https://mistral.ai/fr/solutions/custom-model-training/ | https://mistral.ai/it/pricing/ | https://mistral.ai/it/products/vibe/code/ | https://mistral.ai/it/services/ | https://mistral.ai/it/solutions/ | https://mistral.ai/it/solutions/coding/ | https://mistral.ai/it/solutions/custom-model-training/ | https://mistral.ai/pricing/ | https://mistral.ai/products/vibe/code/ | https://mistral.ai/services/ | https://mistral.ai/solutions/ | https://mistral.ai/solutions/coding/ | https://mistral.ai/solutions/custom-model-training/,f42e14ae7809f6aa646ba7ae66d7cda731f2f948014e54e67f98f11e24bae3cd,2017
icons,icons/icon-crown.svg,https://mistral.ai/cms-media/api/media/file/icon-crown.svg,https://mistral.ai/fr/industry/manufacturing/ | https://mistral.ai/fr/solutions/coding/ | https://mistral.ai/fr/solutions/custom-model-training/ | https://mistral.ai/industry/manufacturing/ | https://mistral.ai/it/industry/manufacturing/ | https://mistral.ai/it/solutions/coding/ | https://mistral.ai/it/solutions/custom-model-training/ | https://mistral.ai/solutions/coding/ | https://mistral.ai/solutions/custom-model-training/,aea9375cc23c821c9736fb3e23a21c8efcd6d97e0a9678072c6a42c26b192280,13522
icons,icons/icon-education.svg,https://mistral.ai/cms-media/api/media/file/icon-education.svg,https://mistral.ai/fr/pricing/ | https://mistral.ai/it/pricing/ | https://mistral.ai/pricing/,3ad00aad92dd1a4aef26fde114948fb2ef342f37257ed643348ce4c4d5e89088,5388
icons,icons/icon-file-x.svg,https://mistral.ai/cms-media/api/media/file/icon-file-x.svg,https://mistral.ai/fr/solutions/coding/ | https://mistral.ai/it/solutions/coding/ | https://mistral.ai/solutions/coding/,2155e87d8fe9ba17136e5f914af81f626408a79322115277f5bffcaea85258c2,4059
icons,icons/icon-flower-pot.svg,https://mistral.ai/cms-media/api/media/file/icon-flower-pot.svg,https://mistral.ai/fr/solutions/custom-model-training/ | https://mistral.ai/it/solutions/custom-model-training/ | https://mistral.ai/solutions/custom-model-training/,ab679e74d9429ae565642b78a3e5bcdccea785d54b9731d88b6d205f290c636d,3099
icons,icons/icon-gear.webp,https://mistral.ai/_astro/icon-gear_231oIE.webp?dpl=6a3ad1d1ddeeff3ec7c9cb8e,https://mistral.ai/ | https://mistral.ai/fr/ | https://mistral.ai/fr/industry/manufacturing/ | https://mistral.ai/fr/products/forge/ | https://mistral.ai/fr/solutions/custom-model-training/ | https://mistral.ai/industry/manufacturing/ | https://mistral.ai/it/ | https://mistral.ai/it/industry/manufacturing/ | https://mistral.ai/it/products/forge/ | https://mistral.ai/it/solutions/custom-model-training/ | https://mistral.ai/preview/ | https://mistral.ai/products/forge/ | https://mistral.ai/solutions/custom-model-training/,a8d774cbd86be93e62f5db1aa8b91851828a3c469f1c06d6a35631eebfce341d,3786
icons,icons/icon-hammer.svg,https://mistral.ai/cms-media/api/media/file/icon-hammer.svg,https://mistral.ai/fr/products/compute/ | https://mistral.ai/it/products/compute/ | https://mistral.ai/products/compute/,c777c0be61c5ad23f0497c9ac656763f222787cc08bc5b44b2dad7cfb9c42607,7240
icons,icons/icon-headset.svg,https://mistral.ai/cms-media/api/media/file/icon-headset.svg,https://mistral.ai/contact/ | https://mistral.ai/fr/contact/ | https://mistral.ai/fr/products/compute/ | https://mistral.ai/fr/solutions/speech/ | https://mistral.ai/it/contact/ | https://mistral.ai/it/products/compute/ | https://mistral.ai/it/solutions/speech/ | https://mistral.ai/products/compute/ | https://mistral.ai/solutions/speech/,e8593f26d43a38dcdaaaebb836bf8667a617adde1fa7b4dcae376f586769a87a,3141
icons,icons/icon-house.svg,https://mistral.ai/cms-media/api/media/file/icon-house.svg,https://mistral.ai/fr/products/vibe/ | https://mistral.ai/it/products/vibe/ | https://mistral.ai/products/vibe/,4321fdcb19a0c2ea95b06e86eafe28de17487bd43a54e1fc461e3dcb90192b75,15119
icons,icons/icon-key.webp,https://mistral.ai/_astro/icon-key_Z1U8cmF.webp?dpl=6a3ad1d1ddeeff3ec7c9cb8e,https://mistral.ai/about/ | https://mistral.ai/fr/about/ | https://mistral.ai/fr/industry/public-sector/ | https://mistral.ai/fr/solutions/custom-model-training/ | https://mistral.ai/industry/public-sector/ | https://mistral.ai/it/about/ | https://mistral.ai/it/industry/public-sector/ | https://mistral.ai/it/solutions/custom-model-training/ | https://mistral.ai/solutions/custom-model-training/,e4bdf7a1ee52fa0a0ef834e3f23c001cc693dba691aef248a145887e369d050f,2792
icons,icons/icon-lab-beaker.svg,https://mistral.ai/cms-media/api/media/file/icon-lab-beaker.svg,https://mistral.ai/fr/products/compute/ | https://mistral.ai/fr/solutions/custom-model-training/ | https://mistral.ai/fr/solutions/document-ai/ | https://mistral.ai/it/products/compute/ | https://mistral.ai/it/solutions/custom-model-training/ | https://mistral.ai/it/solutions/document-ai/ | https://mistral.ai/products/compute/ | https://mistral.ai/solutions/custom-model-training/ | https://mistral.ai/solutions/document-ai/,9f208aa6e488c0cc5d2df9ca3420040a7a24fabb98a9020ebebc88488d12f473,2742
icons,icons/icon-layers-stack.svg,https://mistral.ai/cms-media/api/media/file/icon-layers-stack.svg,https://mistral.ai/fr/services/ | https://mistral.ai/fr/solutions/custom-model-training/ | https://mistral.ai/it/services/ | https://mistral.ai/it/solutions/custom-model-training/ | https://mistral.ai/services/ | https://mistral.ai/solutions/custom-model-training/,5553e87afb4ef439ee3ca4dae671c46ebec3486b8869c4d3ee7687627752fe3b,10833
icons,icons/icon-lock.svg,https://mistral.ai/cms-media/api/media/file/icon-lock.svg,https://mistral.ai/careers/ | https://mistral.ai/contact/ | https://mistral.ai/fr/careers/ | https://mistral.ai/fr/contact/ | https://mistral.ai/fr/industry/manufacturing/ | https://mistral.ai/fr/solutions/coding/ | https://mistral.ai/industry/manufacturing/ | https://mistral.ai/it/careers/ | https://mistral.ai/it/contact/ | https://mistral.ai/it/industry/manufacturing/ | https://mistral.ai/it/solutions/coding/ | https://mistral.ai/solutions/coding/,2b99cd3b9775db8ad3fa5e68c43e9fc8e5bf8101b123b8c508c06c41a408d346,2097
icons,icons/icon-lock.webp,https://mistral.ai/_astro/icon-lock_163S1L.webp?dpl=6a3ad1d1ddeeff3ec7c9cb8e,https://mistral.ai/fr/industry/finance/ | https://mistral.ai/fr/industry/public-sector/ | https://mistral.ai/fr/products/forge/ | https://mistral.ai/fr/services/ | https://mistral.ai/industry/finance/ | https://mistral.ai/industry/public-sector/ | https://mistral.ai/it/industry/finance/ | https://mistral.ai/it/industry/public-sector/ | https://mistral.ai/it/products/forge/ | https://mistral.ai/it/services/ | https://mistral.ai/products/forge/ | https://mistral.ai/services/,1fdc6670e524a1cfea9d7d0467b5ace53464e9cc2ec0521533d4ddccdb8297ed,2024
icons,icons/icon-m-book-red.svg,https://mistral.ai/cms-media/api/media/file/icon-m-book-red.svg,https://mistral.ai/fr/pricing/ | https://mistral.ai/fr/products/vibe/code/ | https://mistral.ai/it/pricing/ | https://mistral.ai/it/products/vibe/code/ | https://mistral.ai/pricing/ | https://mistral.ai/products/vibe/code/,a0f3ff51a4d8373991a59bd0dc98870303cd41f7877340200b08edb9ef5fa00c,2138
icons,icons/icon-m-cloud.svg,https://mistral.ai/cms-media/api/media/file/icon-m-cloud.svg,https://mistral.ai/fr/services/ | https://mistral.ai/it/services/ | https://mistral.ai/services/,881b0a22f25472263fb7e45256b27e96f9d5aaadfe87b449a6ae91105f7e1fed,20700
icons,icons/icon-m-code-window.svg,https://mistral.ai/cms-media/api/media/file/icon-m-code-window.svg,https://mistral.ai/ | https://mistral.ai/brand/ | https://mistral.ai/fr/ | https://mistral.ai/fr/brand/ | https://mistral.ai/fr/models/ | https://mistral.ai/fr/news/devstral-2-vibe-cli/ | https://mistral.ai/fr/pricing/ | https://mistral.ai/fr/products/vibe/code/ | https://mistral.ai/it/ | https://mistral.ai/it/brand/ | https://mistral.ai/it/models/ | https://mistral.ai/it/news/devstral-2-vibe-cli/ | https://mistral.ai/it/pricing/ | https://mistral.ai/it/products/vibe/code/ | https://mistral.ai/models/ | https://mistral.ai/news/devstral-2-vibe-cli/ | https://mistral.ai/preview/ | https://mistral.ai/pricing/ | https://mistral.ai/products/vibe/code/,31c5e6335a284eed4b9cb8b47719c8045de5b81eb6b799c09bcef10e6f12cec5,1966
icons,icons/icon-m-coin.webp,https://mistral.ai/_astro/icon-m-coin_1B9A9Y.webp?dpl=6a3ad1d1ddeeff3ec7c9cb8e,https://mistral.ai/fr/services/ | https://mistral.ai/it/services/ | https://mistral.ai/services/,a38703ba68e9484be8207cb3e1e3de5401486504ed1c6c8e06ff45f8520c4cbd,2502
icons,icons/icon-m-computer.svg,https://mistral.ai/cms-media/api/media/file/icon-m-computer.svg,https://mistral.ai/fr/products/vibe/code/ | https://mistral.ai/fr/solutions/coding/ | https://mistral.ai/it/products/vibe/code/ | https://mistral.ai/it/solutions/coding/ | https://mistral.ai/products/vibe/code/ | https://mistral.ai/solutions/coding/,feab897c7b5e721c3a5f15fbbb1172931375d56fc17e06ea0baf7f707e909e02,1276
icons,icons/icon-m-fire.svg,https://mistral.ai/cms-media/api/media/file/icon-m-fire.svg,https://mistral.ai/fr/services/ | https://mistral.ai/it/services/ | https://mistral.ai/services/,3bef51f8ccdea33d086d8de89ce26e3dd426cc36bf42284fa7a7342e3f696f8a,4115
